任务类型,店铺名,站点,状态,记录时间
获取声誉辅助信息,向华章2,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号191，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:15:42
获取声誉辅助信息,向华章1,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号190，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:15:35
获取声誉辅助信息,向华章1,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号190，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:15:35
获取声誉辅助信息,向华章1,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号190，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:15:35
获取声誉辅助信息,向华章3,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号192，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:15:52
获取声誉辅助信息,向华章3,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号192，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:15:52
获取声誉辅助信息,向华章3,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号192，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:15:52
获取声誉辅助信息,向子立4,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号156，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:16:17
获取声誉辅助信息,向子立4,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号156，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:16:17
获取声誉辅助信息,向子立4,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号156，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:16:17
获取声誉辅助信息,向华章4,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号193，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:16:01
获取声誉辅助信息,向华章4,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号193，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:16:01
获取声誉辅助信息,向华章4,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '窗口序号193，不允许多个账号同时打开，xiangzili888正在打开，如需同时打开请前往窗口编辑页面，进行多开设置！'}",2026-09-11 12:16:01
获取声誉辅助信息,七星高照,阿根廷,失败：登录失效,2026-09-11 12:14:18
获取声誉辅助信息,七星高照,巴西,失败：登录失效,2026-09-11 12:14:20
获取声誉辅助信息,七星高照,墨西哥,失败：登录失效,2026-09-11 12:14:20
获取声誉辅助信息,cs,巴西,失败：登录失效,2026-09-11 12:14:00
获取声誉辅助信息,cs,墨西哥,失败：登录失效,2026-09-11 12:14:02
获取声誉辅助信息,大展宏图,阿根廷,失败：访问限频,2026-09-11 12:18:54
获取声誉辅助信息,大展宏图,智利,失败：站点切换失败,2026-09-11 12:27:18
获取声誉辅助信息,一跃千里,阿根廷,失败：站点切换失败,2026-09-11 12:17:54
获取声誉辅助信息,一跃千里,巴西,失败：站点切换失败,2026-09-11 12:24:38
获取声誉辅助信息,一跃千里,墨西哥,失败：站点切换失败,2026-09-11 12:28:36
获取声誉辅助信息,向知屿13,阿根廷,失败：访问限频,2026-09-11 12:18:38
获取声誉辅助信息,向知屿13,巴西,失败：站点切换失败,2026-09-11 12:27:14
获取声誉辅助信息,向知屿13,墨西哥,失败：访问限频,2026-09-11 12:29:58
获取声誉辅助信息,健步如飞2,阿根廷,失败：站点切换失败,2026-09-11 12:18:21
获取声誉辅助信息,健步如飞2,巴西,失败：站点切换失败,2026-09-11 12:25:59
获取声誉辅助信息,健步如飞2,墨西哥,失败：站点切换失败,2026-09-11 12:29:59
获取声誉辅助信息,张健6,阿根廷,失败：访问限频,2026-09-11 12:19:35
获取声誉辅助信息,张健6,巴西,失败：站点切换失败,2026-09-11 12:27:19
获取声誉辅助信息,张健6,墨西哥,失败：访问限频,2026-09-11 12:30:01
获取声誉辅助信息,健步如飞1,阿根廷,失败：站点切换失败,2026-09-11 12:18:11
获取声誉辅助信息,健步如飞1,巴西,失败：站点切换失败,2026-09-11 12:26:01
获取声誉辅助信息,健步如飞1,墨西哥,失败：站点切换失败,2026-09-11 12:30:02
获取声誉辅助信息,张健5,阿根廷,失败：访问限频,2026-09-11 12:19:11
获取声誉辅助信息,张健5,巴西,失败：站点切换失败,2026-09-11 12:27:18
获取声誉辅助信息,张健5,墨西哥,失败：访问限频,2026-09-11 12:30:01
获取声誉辅助信息,张健3,阿根廷,失败：访问限频,2026-09-11 12:19:01
获取声誉辅助信息,张健3,巴西,失败：站点切换失败,2026-09-11 12:27:19
获取声誉辅助信息,张健3,墨西哥,失败：访问限频,2026-09-11 12:30:01
获取声誉辅助信息,光彩夺目,阿根廷,失败：站点切换失败,2026-09-11 12:18:26
获取声誉辅助信息,光彩夺目,巴西,失败：站点切换失败,2026-09-11 12:27:18
获取声誉辅助信息,光彩夺目,墨西哥,失败：访问限频,2026-09-11 12:30:02
获取声誉辅助信息,四季如春,阿根廷,失败：访问限频,2026-09-11 12:18:47
获取声誉辅助信息,四季如春,巴西,失败：站点切换失败,2026-09-11 12:27:18
获取声誉辅助信息,四季如春,墨西哥,失败：访问限频,2026-09-11 12:30:02
获取声誉辅助信息,招财猫,阿根廷,失败：站点切换失败,2026-09-11 12:36:13
获取声誉辅助信息,招财猫,巴西,失败：站点切换失败,2026-09-11 12:43:53
获取声誉辅助信息,招财猫,墨西哥,失败：站点切换失败,2026-09-11 12:47:51
获取声誉辅助信息,张昕1,阿根廷,失败：站点切换失败,2026-09-11 12:31:27
获取声誉辅助信息,张昕1,巴西,失败：访问限频,2026-09-11 12:37:40
获取声誉辅助信息,张昕1,智利,失败：站点切换失败,2026-09-11 12:46:31
获取声誉辅助信息,张昕1,墨西哥,失败：站点切换失败,2026-09-11 12:54:09
获取声誉辅助信息,杨雨萌11,阿根廷,失败：访问限频,2026-09-11 12:37:53
获取声誉辅助信息,杨雨萌11,巴西,失败：站点切换失败,2026-09-11 12:46:30
获取声誉辅助信息,杨雨萌11,墨西哥,失败：站点切换失败,2026-09-11 12:54:10
获取声誉辅助信息,杨柳依依2,阿根廷,失败：访问限频,2026-09-11 12:37:53
获取声誉辅助信息,杨柳依依2,巴西,失败：站点切换失败,2026-09-11 12:46:31
获取声誉辅助信息,杨柳依依2,墨西哥,失败：站点切换失败,2026-09-11 12:54:10
获取声誉辅助信息,招财猫333,阿根廷,失败：访问限频,2026-09-11 12:38:07
获取声誉辅助信息,招财猫333,巴西,失败：站点切换失败,2026-09-11 12:46:31
获取声誉辅助信息,招财猫333,墨西哥,失败：站点切换失败,2026-09-11 12:54:11
获取声誉辅助信息,杨柳依依4,阿根廷,失败：访问限频,2026-09-11 12:38:04
获取声誉辅助信息,杨柳依依4,巴西,失败：站点切换失败,2026-09-11 12:46:34
获取声誉辅助信息,杨柳依依4,墨西哥,失败：站点切换失败,2026-09-11 12:54:12
获取声誉辅助信息,旺财狗,阿根廷,失败：访问限频,2026-09-11 12:38:15
获取声誉辅助信息,旺财狗,巴西,失败：站点切换失败,2026-09-11 12:46:34
获取声誉辅助信息,旺财狗,墨西哥,失败：站点切换失败,2026-09-11 12:54:12
获取声誉辅助信息,来财马,阿根廷,失败：访问限频,2026-09-11 12:38:19
获取声誉辅助信息,来财马,巴西,失败：站点切换失败,2026-09-11 12:46:33
获取声誉辅助信息,来财马,墨西哥,失败：站点切换失败,2026-09-11 12:54:13
获取声誉辅助信息,招财猫222,阿根廷,失败：访问限频,2026-09-11 12:38:02
获取声誉辅助信息,招财猫222,巴西,失败：站点切换失败,2026-09-11 12:46:34
获取声誉辅助信息,招财猫222,墨西哥,失败：站点切换失败,2026-09-11 12:54:12
获取声誉辅助信息,杨柳依依1,阿根廷,失败：访问限频,2026-09-11 12:37:56
获取声誉辅助信息,杨柳依依1,巴西,失败：站点切换失败,2026-09-11 12:46:34
获取声誉辅助信息,杨柳依依1,墨西哥,失败：站点切换失败,2026-09-11 12:54:12
获取声誉辅助信息,腾,阿根廷,失败：登录失效,2026-09-11 12:55:08
获取声誉辅助信息,腾,巴西,失败：登录失效,2026-09-11 12:55:10
获取声誉辅助信息,腾,墨西哥,失败：登录失效,2026-09-11 12:55:10
获取声誉辅助信息,梁山好汉333,阿根廷,失败：访问限频,2026-09-11 12:57:07
获取声誉辅助信息,梁山好汉333,巴西,失败：站点切换失败,2026-09-11 13:05:40
获取声誉辅助信息,梁山好汉222,阿根廷,失败：访问限频,2026-09-11 12:57:08
获取声誉辅助信息,梁山好汉222,巴西,失败：站点切换失败,2026-09-11 13:05:39
获取声誉辅助信息,蒋学斌1,巴西,失败：站点切换失败,2026-09-11 13:03:01
获取声誉辅助信息,蒋学斌1,墨西哥,失败：站点切换失败,2026-09-11 13:06:58
获取声誉辅助信息,蒋学斌4,巴西,失败：登录失效,2026-09-11 13:11:40
获取声誉辅助信息,蒋学斌4,墨西哥,失败：登录失效,2026-09-11 13:11:42
获取声誉辅助信息,蓝海峰2,阿根廷,失败：登录失效,2026-09-11 13:12:10
获取声誉辅助信息,蓝海峰2,巴西,失败：登录失效,2026-09-11 13:12:12
获取声誉辅助信息,蓝海峰2,墨西哥,失败：登录失效,2026-09-11 13:12:12
获取声誉辅助信息,聚财鼠,阿根廷,失败：访问限频,2026-09-11 12:57:33
获取声誉辅助信息,聚财鼠,巴西,失败：站点切换失败,2026-09-11 13:05:42
获取声誉辅助信息,聚财鼠,墨西哥,失败：站点切换失败,2026-09-11 13:12:22
获取声誉辅助信息,杨雨萌15,阿根廷,失败：站点切换失败,2026-09-11 12:56:48
获取声誉辅助信息,杨雨萌15,巴西,失败：站点切换失败,2026-09-11 13:05:40
获取声誉辅助信息,杨雨萌15,墨西哥,失败：站点切换失败,2026-09-11 13:12:23
获取声誉辅助信息,杨雨萌5,阿根廷,失败：访问限频,2026-09-11 12:57:07
获取声誉辅助信息,杨雨萌5,巴西,失败：站点切换失败,2026-09-11 13:05:41
获取声誉辅助信息,杨雨萌5,墨西哥,失败：站点切换失败,2026-09-11 13:12:23
获取声誉辅助信息,熊心豹胆3,阿根廷,失败：访问限频,2026-09-11 12:57:20
获取声誉辅助信息,熊心豹胆3,巴西,失败：站点切换失败,2026-09-11 13:05:40
获取声誉辅助信息,熊心豹胆3,墨西哥,失败：站点切换失败,2026-09-11 13:12:24
获取声誉辅助信息,熊心豹胆2,阿根廷,失败：访问限频,2026-09-11 12:57:22
获取声誉辅助信息,熊心豹胆2,巴西,失败：站点切换失败,2026-09-11 13:05:41
获取声誉辅助信息,熊心豹胆2,墨西哥,失败：站点切换失败,2026-09-11 13:12:23
获取声誉辅助信息,流光溢彩,阿根廷,失败：访问限频,2026-09-11 12:57:31
获取声誉辅助信息,流光溢彩,巴西,失败：站点切换失败,2026-09-11 13:05:42
获取声誉辅助信息,流光溢彩,墨西哥,失败：站点切换失败,2026-09-11 13:12:23
获取声誉辅助信息,策马奔腾,阿根廷,失败：访问限频,2026-09-11 12:57:24
获取声誉辅助信息,策马奔腾,巴西,失败：站点切换失败,2026-09-11 13:05:41
获取声誉辅助信息,策马奔腾,智利,失败：站点切换失败,2026-09-11 13:12:23
获取声誉辅助信息,策马奔腾,墨西哥,失败：访问限频,2026-09-11 13:15:08
获取声誉辅助信息,蒋学斌3,巴西,失败：站点切换失败,2026-09-11 13:13:45
获取声誉辅助信息,蒋学斌3,墨西哥,失败：站点切换失败,2026-09-11 13:20:34
获取声誉辅助信息,蒋学斌2,巴西,失败：站点切换失败,2026-09-11 13:13:43
获取声誉辅助信息,蒋学斌2,墨西哥,失败：站点切换失败,2026-09-11 13:20:34
获取声誉辅助信息,遥遥领先3号店,巴西,失败：登录失效,2026-09-11 13:22:01
获取声誉辅助信息,遥遥领先3号店,墨西哥,失败：登录失效,2026-09-11 13:22:03
获取声誉辅助信息,遥遥领先11号店,巴西,失败：访问限频,2026-09-11 13:15:24
获取声誉辅助信息,遥遥领先11号店,墨西哥,失败：站点切换失败,2026-09-11 13:23:14
获取声誉辅助信息,遥遥领先12号店,巴西,失败：访问限频,2026-09-11 13:15:24
获取声誉辅助信息,遥遥领先12号店,墨西哥,失败：站点切换失败,2026-09-11 13:23:13
获取声誉辅助信息,遥遥领先10号店,巴西,失败：访问限频,2026-09-11 13:15:19
获取声誉辅助信息,遥遥领先10号店,墨西哥,失败：站点切换失败,2026-09-11 13:23:13
获取声誉辅助信息,遥遥领先13号店,巴西,失败：站点切换失败,2026-09-11 13:20:34
获取声誉辅助信息,遥遥领先13号店,墨西哥,失败：访问限频,2026-09-11 13:23:18
获取声誉辅助信息,遥遥领先14号店,巴西,失败：站点切换失败,2026-09-11 13:20:34
获取声誉辅助信息,遥遥领先14号店,墨西哥,失败：访问限频,2026-09-11 13:23:18
获取声誉辅助信息,遥遥领先1号店,巴西,失败：站点切换失败,2026-09-11 13:20:33
获取声誉辅助信息,遥遥领先1号店,墨西哥,失败：访问限频,2026-09-11 13:23:17
获取声誉辅助信息,郭兆亿4,巴西,失败：登录失效,2026-09-11 13:29:40
获取声誉辅助信息,郭兆亿4,墨西哥,失败：登录失效,2026-09-11 13:29:42
获取声誉辅助信息,虎,阿根廷,失败：访问限频,2026-09-11 13:15:07
获取声誉辅助信息,虎,巴西,失败：站点切换失败,2026-09-11 13:23:12
获取声誉辅助信息,虎,墨西哥,失败：站点切换失败,2026-09-11 13:30:50
获取声誉辅助信息,遥遥领先4号店,巴西,失败：访问限频,2026-09-11 13:23:33
获取声誉辅助信息,遥遥领先4号店,墨西哥,失败：站点切换失败,2026-09-11 13:32:09
获取声誉辅助信息,遥遥领先2号店,巴西,失败：站点切换失败,2026-09-11 13:23:28
获取声誉辅助信息,遥遥领先2号店,墨西哥,失败：站点切换失败,2026-09-11 13:32:12
获取声誉辅助信息,遥遥领先5号店,巴西,失败：站点切换失败,2026-09-11 13:29:32
获取声誉辅助信息,遥遥领先5号店,墨西哥,失败：访问限频,2026-09-11 13:32:18
获取声誉辅助信息,钱程似锦2,阿根廷,失败：登录失效,2026-09-11 13:38:40
获取声誉辅助信息,钱程似锦2,巴西,失败：登录失效,2026-09-11 13:38:42
获取声誉辅助信息,钱程似锦2,墨西哥,失败：登录失效,2026-09-11 13:38:42
获取声誉辅助信息,遥遥领先8号店,巴西,失败：站点切换失败,2026-09-11 13:32:11
获取声誉辅助信息,遥遥领先8号店,墨西哥,失败：站点切换失败,2026-09-11 13:39:52
获取声誉辅助信息,遥遥领先6号店,巴西,失败：站点切换失败,2026-09-11 13:32:12
获取声誉辅助信息,遥遥领先6号店,墨西哥,失败：站点切换失败,2026-09-11 13:39:54
获取声誉辅助信息,遥遥领先7号店,巴西,失败：站点切换失败,2026-09-11 13:32:13
获取声誉辅助信息,遥遥领先7号店,墨西哥,失败：站点切换失败,2026-09-11 13:39:54
获取声誉辅助信息,遥遥领先9号店,巴西,失败：站点切换失败,2026-09-11 13:32:23
获取声誉辅助信息,遥遥领先9号店,墨西哥,失败：站点切换失败,2026-09-11 13:41:00
获取声誉辅助信息,飞黄腾达3,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-09-11 13:42:10
获取声誉辅助信息,飞黄腾达3,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-09-11 13:42:10
获取声誉辅助信息,飞黄腾达3,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-09-11 13:42:10
获取声誉辅助信息,金满园555,阿根廷,失败：访问限频,2026-09-11 13:32:40
获取声誉辅助信息,金满园555,巴西,失败：站点切换失败,2026-09-11 13:41:04
获取声誉辅助信息,金满园555,墨西哥,失败：站点切换失败,2026-09-11 13:48:40
获取声誉辅助信息,钱程似锦,阿根廷,失败：站点切换失败,2026-09-11 13:38:31
获取声誉辅助信息,钱程似锦,巴西,失败：访问限频,2026-09-11 13:41:06
获取声誉辅助信息,钱程似锦,墨西哥,失败：站点切换失败,2026-09-11 13:50:00
获取声誉辅助信息,金光闪闪,阿根廷,失败：站点切换失败,2026-09-11 13:32:22
获取声誉辅助信息,金光闪闪,巴西,失败：站点切换失败,2026-09-11 13:41:10
获取声誉辅助信息,金光闪闪,墨西哥,失败：站点切换失败,2026-09-11 13:50:00
获取声誉辅助信息,钱程似锦5,阿根廷,失败：访问限频,2026-09-11 13:41:43
获取声誉辅助信息,钱程似锦5,巴西,失败：站点切换失败,2026-09-11 13:50:01
获取声誉辅助信息,钱程似锦5,墨西哥,失败：站点切换失败,2026-09-11 13:56:55
获取声誉辅助信息,钱程似锦4,阿根廷,失败：站点切换失败,2026-09-11 13:41:27
获取声誉辅助信息,钱程似锦4,巴西,失败：站点切换失败,2026-09-11 13:49:58
获取声誉辅助信息,钱程似锦4,墨西哥,失败：站点切换失败,2026-09-11 13:56:55
获取声誉辅助信息,钱程似锦3,阿根廷,失败：站点切换失败,2026-09-11 13:41:12
获取声誉辅助信息,钱程似锦3,巴西,失败：站点切换失败,2026-09-11 13:50:01
获取声誉辅助信息,钱程似锦3,墨西哥,失败：站点切换失败,2026-09-11 13:56:56
获取声誉辅助信息,龙,阿根廷,失败：页面元素等待超时,2026-09-11 13:58:01
获取声誉辅助信息,龙,巴西,失败：页面元素等待超时,2026-09-11 13:58:01
获取声誉辅助信息,龙,墨西哥,失败：页面元素等待超时,2026-09-11 13:58:01
获取声誉辅助信息,龙凤呈祥,阿根廷,失败：页面元素等待超时,2026-09-11 13:58:02
获取声誉辅助信息,龙凤呈祥,巴西,失败：页面元素等待超时,2026-09-11 13:58:02
获取声誉辅助信息,龙凤呈祥,墨西哥,失败：页面元素等待超时,2026-09-11 13:58:02
获取声誉辅助信息,鸿运当头,墨西哥,失败：站点切换失败,2026-09-11 13:59:37
获取声誉辅助信息,飞黄腾达2,阿根廷,失败：站点切换失败,2026-09-11 13:47:20
获取声誉辅助信息,飞黄腾达2,巴西,失败：站点切换失败,2026-09-11 13:51:17
获取声誉辅助信息,飞黄腾达2,墨西哥,失败：站点切换失败,2026-09-11 13:59:37
获取声誉辅助信息,顺财羊,阿根廷,失败：站点切换失败,2026-09-11 13:47:20
获取声誉辅助信息,顺财羊,巴西,失败：站点切换失败,2026-09-11 13:51:18
获取声誉辅助信息,顺财羊,墨西哥,失败：站点切换失败,2026-09-11 13:59:37
获取声誉辅助信息,飞黄腾达5,阿根廷,失败：站点切换失败,2026-09-11 13:50:12
获取声誉辅助信息,飞黄腾达5,巴西,失败：站点切换失败,2026-09-11 13:56:56
获取声誉辅助信息,飞黄腾达5,墨西哥,失败：站点切换失败,2026-09-11 14:00:55
获取声誉辅助信息,高屋建瓴,阿根廷,失败：站点切换失败,2026-09-11 13:58:17
获取声誉辅助信息,高屋建瓴,墨西哥,失败：站点切换失败,2026-09-11 14:02:10
获取声誉辅助信息,马到成功,阿根廷,失败：访问限频,2026-09-11 13:51:40
获取声誉辅助信息,马到成功,巴西,失败：站点切换失败,2026-09-11 13:59:36
获取声誉辅助信息,马到成功,墨西哥,失败：站点切换失败,2026-09-11 14:03:29
获取声誉辅助信息,顺风顺水(fti),哥伦比亚,失败：站点切换失败,2026-09-11 13:47:21
获取声誉辅助信息,顺风顺水(fti),阿根廷,失败：站点切换失败,2026-09-11 13:51:15
获取声誉辅助信息,顺风顺水(fti),巴西,失败：站点切换失败,2026-09-11 13:59:37
获取声誉辅助信息,顺风顺水(fti),智利,失败：站点切换失败,2026-09-11 14:03:30
获取声誉辅助信息,顺风顺水(fti),墨西哥,失败：站点切换失败,2026-09-11 14:07:29
获取声誉辅助信息,龙争虎斗,阿根廷,失败：站点切换失败,2026-09-11 14:01:07
获取声誉辅助信息,龙争虎斗,巴西,失败：站点切换失败,2026-09-11 14:04:57
获取声誉辅助信息,龙争虎斗,墨西哥,失败：站点切换失败,2026-09-11 14:08:50
获取声誉辅助信息,龙吟虎啸,阿根廷,失败：站点切换失败,2026-09-11 14:02:10
获取声誉辅助信息,龙吟虎啸,巴西,失败：站点切换失败,2026-09-11 14:06:09
获取声誉辅助信息,龙吟虎啸,墨西哥,失败：站点切换失败,2026-09-11 14:10:08
获取声誉辅助信息,张健2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,张健2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,张健2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,张建1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,张建1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,张建1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,招财猫11,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,招财猫11,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,招财猫11,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,熊心豹胆4,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,熊心豹胆4,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,熊心豹胆4,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,跃马扬鞭fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,跃马扬鞭fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,跃马扬鞭fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,遥遥领先15,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,遥遥领先15,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,遥遥领先16,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,遥遥领先16,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,虎虎生威fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,虎虎生威fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,虎虎生威fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,遥遥领先17,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,遥遥领先17,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,金满园2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,金满园2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,金满园2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,金满园1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,金满园1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
获取声誉辅助信息,金满园1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-11 14:10:12
