任务类型,店铺名,站点,状态,记录时间
获取侵权信息,跃马扬鞭,墨西哥,失败：页面元素等待超时,2026-08-24 12:41:31
获取侵权信息,跃马扬鞭,巴西,失败：页面元素等待超时,2026-08-24 12:41:31
获取侵权信息,跃马扬鞭,智利,失败：页面元素等待超时,2026-08-24 12:41:31
获取侵权信息,跃马扬鞭,阿根廷,失败：页面元素等待超时,2026-08-24 12:41:31
获取侵权信息,跃马扬鞭,乌拉圭,失败：页面元素等待超时,2026-08-24 12:41:31
获取侵权信息,一跃千里,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:43:37
获取侵权信息,一跃千里,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:43:37
获取侵权信息,七星高照,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:43:46
获取侵权信息,七星高照,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:43:46
获取侵权信息,七星高照,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:43:46
获取侵权信息,策马奔腾,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:43:53
获取侵权信息,策马奔腾,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:43:53
获取侵权信息,马到成功,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:01
获取侵权信息,马到成功,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:01
获取侵权信息,春暖花开,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:09
获取侵权信息,春暖花开,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:09
获取侵权信息,大展宏图,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:17
获取侵权信息,大展宏图,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:17
获取侵权信息,大展宏图,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:17
获取侵权信息,腾,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 12:44:24
