任务类型,店铺名,站点,状态,记录时间
获取侵权信息,跃马扬鞭,巴西,失败：登录失效,2026-08-29 15:13:06
获取侵权信息,跃马扬鞭,智利,失败：登录失效,2026-08-29 15:13:06
获取侵权信息,跃马扬鞭,阿根廷,失败：登录失效,2026-08-29 15:13:06
获取侵权信息,跃马扬鞭,乌拉圭,失败：登录失效,2026-08-29 15:13:06
获取侵权信息,招财猫,墨西哥,失败：登录失效,2026-08-29 15:15:53
获取侵权信息,招财猫,巴西,失败：登录失效,2026-08-29 15:15:53
获取侵权信息,招财猫,阿根廷,失败：登录失效,2026-08-29 15:15:53
获取侵权信息,张健3,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:16
获取侵权信息,张健3,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:16
获取侵权信息,张健3,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:16
获取侵权信息,张健5,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:24
获取侵权信息,张健5,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:24
获取侵权信息,张健5,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:24
获取侵权信息,张健2,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:30
获取侵权信息,张健2,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:30
获取侵权信息,张健2,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:30
获取侵权信息,功成名就,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:40
获取侵权信息,功成名就,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:40
获取侵权信息,功成名就,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:40
获取侵权信息,高风亮节,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:47
获取侵权信息,高风亮节,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:47
获取侵权信息,张健1,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:54
获取侵权信息,张健1,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:54
获取侵权信息,张健1,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:29:54
获取侵权信息,流光溢彩,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:02
获取侵权信息,流光溢彩,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:02
获取侵权信息,健步如飞（fti）,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:08
获取侵权信息,健步如飞（fti）,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:08
获取侵权信息,健步如飞（fti）,智利,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:08
获取侵权信息,健步如飞（fti）,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:08
获取侵权信息,健步如飞（fti）,乌拉圭,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:08
获取侵权信息,健步如飞（fti）,哥伦比亚,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:08
获取侵权信息,高人一等,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:15
获取侵权信息,高人一等,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:15
获取侵权信息,高人一等,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:15
获取侵权信息,金光闪闪,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:24
获取侵权信息,金光闪闪,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:24
获取侵权信息,金光闪闪,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:24
获取侵权信息,虎虎生威（fti）,智利,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:29
获取侵权信息,虎虎生威（fti）,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:29
获取侵权信息,虎虎生威（fti）,乌拉圭,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:29
获取侵权信息,虎虎生威（fti）,哥伦比亚,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:29
获取侵权信息,顺财羊,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:38
获取侵权信息,顺财羊,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:38
获取侵权信息,顺财羊,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:38
获取侵权信息,来财马,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:45
获取侵权信息,来财马,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:45
获取侵权信息,来财马,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:45
获取侵权信息,聚财鼠,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:51
获取侵权信息,聚财鼠,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:30:51
获取侵权信息,杨雨萌5,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:01
获取侵权信息,杨雨萌5,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:01
获取侵权信息,杨雨萌3,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:08
获取侵权信息,杨雨萌3,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:08
获取侵权信息,杨雨萌10,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:15
获取侵权信息,杨雨萌10,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:15
获取侵权信息,杨雨萌11,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:23
获取侵权信息,杨雨萌11,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:23
获取侵权信息,杨雨萌12,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:29
获取侵权信息,杨雨萌12,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:29
获取侵权信息,顺风顺水(fti),墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:35
获取侵权信息,顺风顺水(fti),巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:35
获取侵权信息,顺风顺水(fti),智利,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:35
获取侵权信息,顺风顺水(fti),阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:35
获取侵权信息,顺风顺水(fti),乌拉圭,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:35
获取侵权信息,顺风顺水(fti),哥伦比亚,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:35
获取侵权信息,杨雨萌6,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:42
获取侵权信息,杨雨萌6,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:42
获取侵权信息,杨雨萌7,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:47
获取侵权信息,杨雨萌7,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:47
获取侵权信息,杨雨萌8,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:54
获取侵权信息,杨雨萌8,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:31:54
获取侵权信息,杨雨萌9,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:03
获取侵权信息,杨雨萌9,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:03
获取侵权信息,金玉满堂（fti）,墨西哥,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:08
获取侵权信息,金玉满堂（fti）,巴西,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:08
获取侵权信息,金玉满堂（fti）,阿根廷,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:08
获取侵权信息,金玉满堂（fti）,智利,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:08
获取侵权信息,金玉满堂（fti）,哥伦比亚,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:08
获取侵权信息,金玉满堂（fti）,乌拉圭,"失败：比特浏览器打开窗口失败，已重试3次：{'success': False, 'msg': 'token 失效，请检查登录状态'}",2026-08-29 15:32:08
