任务类型,店铺名,站点,状态,记录时间
获取声誉信息,腾,墨西哥,失败：登录失效,2026-08-19 09:34:22
获取声誉信息,腾,阿根廷,失败：登录失效,2026-08-19 09:34:32
获取声誉信息,春暖花开,巴西,失败：登录失效,2026-08-19 09:35:22
获取声誉信息,春暖花开,阿根廷,失败：登录失效,2026-08-19 09:35:32
获取声誉信息,招财猫,墨西哥,失败：登录失效,2026-08-19 09:35:35
获取声誉信息,招财猫,巴西,失败：登录失效,2026-08-19 09:35:45
获取声誉信息,招财猫,阿根廷,失败：登录失效,2026-08-19 09:35:45
获取声誉信息,马到成功,墨西哥,失败：登录失效,2026-08-19 09:34:59
获取声誉信息,马到成功,阿根廷,失败：登录失效,2026-08-19 09:35:09
获取声誉信息,钱程似锦2,墨西哥,失败：登录失效,2026-08-19 09:36:34
获取声誉信息,钱程似锦2,巴西,失败：登录失效,2026-08-19 09:36:44
获取声誉信息,钱程似锦2,阿根廷,失败：登录失效,2026-08-19 09:36:44
获取声誉信息,杨雨萌3,墨西哥,失败：窗口ID不存在,2026-08-19 09:36:53
获取声誉信息,杨雨萌3,巴西,失败：窗口ID不存在,2026-08-19 09:36:53
获取声誉信息,龙争虎斗,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在关闭中，请稍后操作'}",2026-08-19 09:47:59
获取声誉信息,张健3,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-19 09:48:09
获取声誉信息,张健3,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-19 09:48:09
获取声誉信息,张健3,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-19 09:48:09
