任务类型,店铺名,站点,状态,记录时间
获取声誉辅助信息,遥遥领先9号店,巴西,失败：站点切换失败,2026-09-12 13:30:30
获取声誉辅助信息,遥遥领先9号店,墨西哥,失败：站点切换失败,2026-09-12 13:39:17
获取声誉辅助信息,遥遥领先8号店,巴西,失败：站点切换失败,2026-09-12 13:30:29
获取声誉辅助信息,遥遥领先8号店,墨西哥,失败：站点切换失败,2026-09-12 13:39:17
获取声誉辅助信息,飞黄腾达3,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-09-12 13:44:50
获取声誉辅助信息,飞黄腾达3,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-09-12 13:44:50
获取声誉辅助信息,飞黄腾达3,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-09-12 13:44:50
获取声誉辅助信息,金满园555,阿根廷,失败：站点切换失败,2026-09-12 13:36:37
获取声誉辅助信息,金满园555,巴西,失败：访问限频,2026-09-12 13:39:19
获取声誉辅助信息,金满园555,墨西哥,失败：站点切换失败,2026-09-12 13:47:41
获取声誉辅助信息,金光闪闪,阿根廷,失败：站点切换失败,2026-09-12 13:36:40
获取声誉辅助信息,金光闪闪,巴西,失败：访问限频,2026-09-12 13:39:25
获取声誉辅助信息,金光闪闪,墨西哥,失败：站点切换失败,2026-09-12 13:47:41
获取声誉辅助信息,钱程似锦5,阿根廷,失败：访问限频,2026-09-12 13:38:44
获取声誉辅助信息,钱程似锦5,巴西,失败：站点切换失败,2026-09-12 13:47:41
获取声誉辅助信息,钱程似锦5,墨西哥,失败：站点切换失败,2026-09-12 13:55:20
获取声誉辅助信息,钱程似锦,阿根廷,失败：站点切换失败,2026-09-12 13:39:15
获取声誉辅助信息,钱程似锦,巴西,失败：站点切换失败,2026-09-12 13:47:40
获取声誉辅助信息,钱程似锦,墨西哥,失败：站点切换失败,2026-09-12 13:55:20
获取声誉辅助信息,钱程似锦4,阿根廷,失败：站点切换失败,2026-09-12 13:39:30
获取声誉辅助信息,钱程似锦4,巴西,失败：站点切换失败,2026-09-12 13:47:41
获取声誉辅助信息,钱程似锦4,墨西哥,失败：站点切换失败,2026-09-12 13:55:20
获取声誉辅助信息,钱程似锦3,阿根廷,失败：站点切换失败,2026-09-12 13:39:31
获取声誉辅助信息,钱程似锦3,巴西,失败：站点切换失败,2026-09-12 13:47:44
获取声誉辅助信息,钱程似锦3,墨西哥,失败：站点切换失败,2026-09-12 13:55:22
获取声誉辅助信息,龙,阿根廷,失败：页面元素等待超时,2026-09-12 13:56:25
获取声誉辅助信息,龙,巴西,失败：页面元素等待超时,2026-09-12 13:56:25
获取声誉辅助信息,龙,墨西哥,失败：页面元素等待超时,2026-09-12 13:56:25
获取声誉辅助信息,龙凤呈祥,阿根廷,失败：页面元素等待超时,2026-09-12 13:56:41
获取声誉辅助信息,龙凤呈祥,巴西,失败：页面元素等待超时,2026-09-12 13:56:41
获取声誉辅助信息,龙凤呈祥,墨西哥,失败：页面元素等待超时,2026-09-12 13:56:41
获取声誉辅助信息,顺财羊,阿根廷,失败：站点切换失败,2026-09-12 13:45:00
获取声誉辅助信息,顺财羊,巴西,失败：站点切换失败,2026-09-12 13:49:00
获取声誉辅助信息,顺财羊,墨西哥,失败：站点切换失败,2026-09-12 13:56:41
获取声誉辅助信息,飞黄腾达2,阿根廷,失败：站点切换失败,2026-09-12 13:47:55
获取声誉辅助信息,飞黄腾达2,巴西,失败：站点切换失败,2026-09-12 13:55:20
获取声誉辅助信息,飞黄腾达2,墨西哥,失败：站点切换失败,2026-09-12 13:59:17
获取声誉辅助信息,高屋建瓴,阿根廷,失败：站点切换失败,2026-09-12 13:55:21
获取声誉辅助信息,高屋建瓴,墨西哥,失败：站点切换失败,2026-09-12 13:59:19
获取声誉辅助信息,鸿运当头,墨西哥,失败：站点切换失败,2026-09-12 13:59:31
获取声誉辅助信息,飞黄腾达5,阿根廷,失败：站点切换失败,2026-09-12 13:48:59
获取声誉辅助信息,飞黄腾达5,巴西,失败：站点切换失败,2026-09-12 13:56:43
获取声誉辅助信息,飞黄腾达5,墨西哥,失败：站点切换失败,2026-09-12 14:00:47
获取声誉辅助信息,马到成功,阿根廷,失败：站点切换失败,2026-09-12 13:55:22
获取声誉辅助信息,马到成功,巴西,失败：站点切换失败,2026-09-12 13:59:18
获取声誉辅助信息,马到成功,墨西哥,失败：站点切换失败,2026-09-12 14:03:15
获取声誉辅助信息,顺风顺水(fti),哥伦比亚,失败：站点切换失败,2026-09-12 13:44:58
获取声誉辅助信息,顺风顺水(fti),阿根廷,失败：站点切换失败,2026-09-12 13:48:59
获取声誉辅助信息,顺风顺水(fti),巴西,失败：站点切换失败,2026-09-12 13:56:40
获取声誉辅助信息,顺风顺水(fti),智利,失败：站点切换失败,2026-09-12 14:00:35
获取声誉辅助信息,顺风顺水(fti),墨西哥,失败：站点切换失败,2026-09-12 14:04:31
获取声誉辅助信息,龙争虎斗,阿根廷,失败：站点切换失败,2026-09-12 13:59:30
获取声誉辅助信息,龙争虎斗,巴西,失败：站点切换失败,2026-09-12 14:03:26
获取声誉辅助信息,龙争虎斗,墨西哥,失败：站点切换失败,2026-09-12 14:07:23
获取声誉辅助信息,龙吟虎啸,阿根廷,失败：站点切换失败,2026-09-12 14:00:38
获取声誉辅助信息,龙吟虎啸,巴西,失败：站点切换失败,2026-09-12 14:04:33
获取声誉辅助信息,龙吟虎啸,墨西哥,失败：站点切换失败,2026-09-12 14:08:30
获取声誉辅助信息,张建1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,张建1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,张建1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,张健2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,张健2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,张健2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,招财猫11,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,招财猫11,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,招财猫11,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,熊心豹胆4,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,熊心豹胆4,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,熊心豹胆4,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,虎虎生威fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,虎虎生威fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,虎虎生威fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,跃马扬鞭fti,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,跃马扬鞭fti,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,跃马扬鞭fti,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,遥遥领先16,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,遥遥领先16,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,遥遥领先17,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,遥遥领先17,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,遥遥领先15,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,遥遥领先15,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,金满园2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,金满园2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,金满园2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,金满园1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,金满园1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
获取声誉辅助信息,金满园1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-12 14:08:34
