任务类型,店铺名,站点,状态,记录时间
获取声誉信息,腾,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-12 15:23:33
获取声誉信息,腾,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-12 15:23:33
获取声誉信息,马到成功,墨西哥,失败：登录失效,2026-08-12 14:51:07
获取声誉信息,马到成功,阿根廷,失败：登录失效,2026-08-12 14:51:17
获取声誉信息,健步如飞,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-12 15:24:06
获取声誉信息,健步如飞,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-12 15:24:06
获取声誉信息,健步如飞,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-12 15:24:06
获取声誉信息,春暖花开,巴西,失败：登录失效,2026-08-12 14:51:34
获取声誉信息,春暖花开,阿根廷,失败：登录失效,2026-08-12 14:51:44
获取声誉信息,钱程似锦2,墨西哥,失败：登录失效,2026-08-12 14:53:25
获取声誉信息,钱程似锦2,巴西,失败：登录失效,2026-08-12 14:53:35
获取声誉信息,钱程似锦2,阿根廷,失败：登录失效,2026-08-12 14:53:35
获取声誉信息,飞黄腾达3,墨西哥,失败：登录失效,2026-08-12 14:53:48
获取声誉信息,飞黄腾达3,巴西,失败：登录失效,2026-08-12 14:53:58
获取声誉信息,飞黄腾达3,阿根廷,失败：登录失效,2026-08-12 14:53:58
获取声誉信息,龙凤呈祥,墨西哥,失败：登录失效,2026-08-12 14:53:56
获取声誉信息,龙凤呈祥,巴西,失败：登录失效,2026-08-12 14:54:06
获取声誉信息,龙凤呈祥,阿根廷,失败：登录失效,2026-08-12 14:54:06
获取声誉信息,高人一等,墨西哥,失败：登录失效,2026-08-12 15:23:59
获取声誉信息,高人一等,巴西,失败：登录失效,2026-08-12 15:24:09
获取声誉信息,高人一等,阿根廷,失败：登录失效,2026-08-12 15:24:09
获取声誉信息,杨雨萌3,墨西哥,失败：窗口ID不存在,2026-08-12 14:55:34
获取声誉信息,杨雨萌3,巴西,失败：窗口ID不存在,2026-08-12 14:55:34
获取声誉信息,金光闪闪,墨西哥,失败：登录失效,2026-08-12 14:55:30
获取声誉信息,金光闪闪,巴西,失败：登录失效,2026-08-12 14:55:40
获取声誉信息,金光闪闪,阿根廷,失败：登录失效,2026-08-12 14:55:40
获取声誉信息,功成名就,墨西哥,失败：登录失效,2026-08-12 14:56:14
获取声誉信息,功成名就,巴西,失败：登录失效,2026-08-12 14:56:24
获取声誉信息,功成名就,阿根廷,失败：登录失效,2026-08-12 14:56:24
