任务类型,店铺名,站点,状态,记录时间
获取声誉信息,高人一等,阿根廷,失败：登录失效,2026-08-11 02:32:42
获取声誉信息,金光闪闪,墨西哥,失败：登录失效,2026-08-11 02:32:56
获取声誉信息,金光闪闪,巴西,失败：登录失效,2026-08-11 02:33:06
获取声誉信息,金光闪闪,阿根廷,失败：登录失效,2026-08-11 02:33:06
获取声誉信息,功成名就,墨西哥,失败：登录失效,2026-08-11 02:33:27
获取声誉信息,功成名就,巴西,失败：登录失效,2026-08-11 02:33:37
获取声誉信息,功成名就,阿根廷,失败：登录失效,2026-08-11 02:33:37
获取声誉信息,杨雨萌3,墨西哥,失败：窗口ID不存在,2026-08-11 02:33:47
获取声誉信息,杨雨萌3,巴西,失败：窗口ID不存在,2026-08-11 02:33:47
获取声誉信息,来财马,墨西哥,失败：登录失效,2026-08-11 02:34:27
获取声誉信息,来财马,巴西,失败：登录失效,2026-08-11 02:34:37
获取声誉信息,来财马,阿根廷,失败：登录失效,2026-08-11 02:34:37
获取声誉信息,聚财鼠,墨西哥,失败：登录失效,2026-08-11 02:34:49
获取声誉信息,聚财鼠,巴西,失败：登录失效,2026-08-11 02:34:59
获取声誉信息,顺风顺水(fti),墨西哥,失败：登录失效,2026-08-11 02:36:13
获取声誉信息,顺风顺水(fti),巴西,失败：登录失效,2026-08-11 02:36:23
获取声誉信息,顺风顺水(fti),智利,失败：登录失效,2026-08-11 02:36:23
获取声誉信息,顺风顺水(fti),阿根廷,失败：登录失效,2026-08-11 02:36:23
获取声誉信息,顺风顺水(fti),乌拉圭,失败：登录失效,2026-08-11 02:36:23
获取声誉信息,顺风顺水(fti),哥伦比亚,失败：登录失效,2026-08-11 02:36:23
