任务类型,店铺名,站点,状态,记录时间
获取声誉信息,春暖花开,巴西,失败：登录失效,2026-08-10 10:22:05
获取声誉信息,春暖花开,阿根廷,失败：登录失效,2026-08-10 10:22:15
获取声誉信息,飞黄腾达3,墨西哥,失败：登录失效,2026-08-10 10:26:55
获取声誉信息,飞黄腾达3,巴西,失败：登录失效,2026-08-10 10:27:05
获取声誉信息,飞黄腾达3,阿根廷,失败：登录失效,2026-08-10 10:27:05
获取声誉信息,健步如飞,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-10 11:26:38
获取声誉信息,健步如飞,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-10 11:26:38
获取声誉信息,健步如飞,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-10 11:26:38
获取声誉信息,马到成功,墨西哥,失败：登录失效,2026-08-10 10:24:23
获取声誉信息,马到成功,阿根廷,失败：登录失效,2026-08-10 10:24:33
获取声誉信息,腾,墨西哥,失败：登录失效,2026-08-10 10:20:37
获取声誉信息,腾,阿根廷,失败：登录失效,2026-08-10 10:20:47
获取声誉信息,招财猫,墨西哥,失败：登录失效,2026-08-10 10:28:05
获取声誉信息,招财猫,巴西,失败：登录失效,2026-08-10 10:28:15
获取声誉信息,招财猫,阿根廷,失败：登录失效,2026-08-10 10:28:15
获取声誉信息,钱程似锦2,墨西哥,失败：登录失效,2026-08-10 10:31:27
获取声誉信息,钱程似锦2,巴西,失败：登录失效,2026-08-10 10:31:37
获取声誉信息,钱程似锦2,阿根廷,失败：登录失效,2026-08-10 10:31:37
获取声誉信息,钱程似锦5,墨西哥,失败：登录失效,2026-08-10 10:32:41
获取声誉信息,钱程似锦5,巴西,失败：登录失效,2026-08-10 10:32:51
获取声誉信息,龙凤呈祥,墨西哥,失败：登录失效,2026-08-10 10:33:00
获取声誉信息,龙凤呈祥,巴西,失败：登录失效,2026-08-10 10:33:10
获取声誉信息,龙凤呈祥,阿根廷,失败：登录失效,2026-08-10 10:33:10
获取声誉信息,发财猪,墨西哥,失败：登录失效,2026-08-10 10:33:46
获取声誉信息,发财猪,巴西,失败：登录失效,2026-08-10 10:33:56
获取声誉信息,虎虎生威（fti）,墨西哥,失败：登录失效,2026-08-10 10:34:49
获取声誉信息,虎虎生威（fti）,巴西,失败：登录失效,2026-08-10 10:34:59
获取声誉信息,虎虎生威（fti）,智利,失败：登录失效,2026-08-10 10:34:59
获取声誉信息,虎虎生威（fti）,阿根廷,失败：登录失效,2026-08-10 10:34:59
获取声誉信息,虎虎生威（fti）,乌拉圭,失败：登录失效,2026-08-10 10:34:59
获取声誉信息,虎虎生威（fti）,哥伦比亚,失败：登录失效,2026-08-10 10:34:59
获取声誉信息,高人一等,墨西哥,失败：登录失效,2026-08-10 10:38:38
获取声誉信息,高人一等,巴西,失败：登录失效,2026-08-10 10:38:48
获取声誉信息,高人一等,阿根廷,失败：登录失效,2026-08-10 10:38:48
获取声誉信息,金光闪闪,墨西哥,失败：登录失效,2026-08-10 10:38:46
获取声誉信息,金光闪闪,巴西,失败：登录失效,2026-08-10 10:38:56
获取声誉信息,金光闪闪,阿根廷,失败：登录失效,2026-08-10 10:38:56
获取声誉信息,功成名就,墨西哥,失败：登录失效,2026-08-10 10:38:56
获取声誉信息,功成名就,巴西,失败：登录失效,2026-08-10 10:39:06
获取声誉信息,功成名就,阿根廷,失败：登录失效,2026-08-10 10:39:06
获取声誉信息,杨雨萌3,墨西哥,失败：窗口ID不存在,2026-08-10 10:39:07
获取声誉信息,杨雨萌3,巴西,失败：窗口ID不存在,2026-08-10 10:39:07
获取声誉信息,顺风顺水(fti),墨西哥,失败：登录失效,2026-08-10 10:41:26
获取声誉信息,顺风顺水(fti),巴西,失败：登录失效,2026-08-10 10:41:36
获取声誉信息,顺风顺水(fti),智利,失败：登录失效,2026-08-10 10:41:36
获取声誉信息,顺风顺水(fti),阿根廷,失败：登录失效,2026-08-10 10:41:36
获取声誉信息,顺风顺水(fti),乌拉圭,失败：登录失效,2026-08-10 10:41:36
获取声誉信息,顺风顺水(fti),哥伦比亚,失败：登录失效,2026-08-10 10:41:36
