任务类型,店铺名,站点,状态,记录时间
获取声誉信息,大展宏图,墨西哥,失败：登录失效,2026-07-29 23:10:22
获取声誉信息,大展宏图,巴西,失败：登录失效,2026-07-29 23:10:32
获取声誉信息,大展宏图,阿根廷,失败：登录失效,2026-07-29 23:10:32
获取声誉信息,钱程似锦5,墨西哥,失败：登录失效,2026-07-29 23:17:40
获取声誉信息,钱程似锦5,巴西,失败：登录失效,2026-07-29 23:17:50
获取声誉信息,龙吟虎啸,墨西哥,失败：登录失效,2026-07-29 23:17:59
获取声誉信息,龙吟虎啸,巴西,失败：登录失效,2026-07-29 23:18:09
获取声誉信息,龙吟虎啸,阿根廷,失败：登录失效,2026-07-29 23:18:09
获取声誉信息,流光溢彩,墨西哥,失败：登录失效,2026-07-29 23:21:06
获取声誉信息,流光溢彩,巴西,失败：登录失效,2026-07-29 23:21:16
获取声誉信息,杨雨萌3,墨西哥,失败：窗口ID不存在,2026-07-29 23:27:04
获取声誉信息,杨雨萌3,巴西,失败：窗口ID不存在,2026-07-29 23:27:04
获取声誉信息,顺风顺水(fti),墨西哥,失败：登录失效,2026-07-29 23:29:32
获取声誉信息,顺风顺水(fti),巴西,失败：登录失效,2026-07-29 23:29:42
获取声誉信息,顺风顺水(fti),智利,失败：登录失效,2026-07-29 23:29:42
获取声誉信息,顺风顺水(fti),阿根廷,失败：登录失效,2026-07-29 23:29:42
获取声誉信息,顺风顺水(fti),乌拉圭,失败：登录失效,2026-07-29 23:29:42
获取声誉信息,顺风顺水(fti),哥伦比亚,失败：登录失效,2026-07-29 23:29:42
