任务类型,店铺名,站点,状态,记录时间
获取声誉辅助信息,郭兆亿4,巴西,失败：登录失效,2026-09-25 03:03:22
获取声誉辅助信息,郭兆亿4,墨西哥,失败：登录失效,2026-09-25 03:03:24
获取声誉辅助信息,钱程似锦2,阿根廷,失败：页面元素等待超时,2026-09-25 03:10:18
获取声誉辅助信息,钱程似锦2,巴西,失败：页面元素等待超时,2026-09-25 03:10:18
获取声誉辅助信息,钱程似锦2,墨西哥,失败：页面元素等待超时,2026-09-25 03:10:18
获取声誉辅助信息,鸿运当头,墨西哥,失败：登录失效,2026-09-25 03:20:08
获取声誉辅助信息,龙凤呈祥,阿根廷,失败：登录失效,2026-09-25 03:25:43
获取声誉辅助信息,龙凤呈祥,巴西,失败：登录失效,2026-09-25 03:25:45
获取声誉辅助信息,龙凤呈祥,墨西哥,失败：登录失效,2026-09-25 03:25:45
获取声誉辅助信息,张健2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,张健2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,张健2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,张建1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,张建1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,张建1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,招财猫11,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,招财猫11,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,招财猫11,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,遥遥领先15,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,遥遥领先15,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,遥遥领先16,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,遥遥领先16,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,遥遥领先17,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,遥遥领先17,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,金满园1,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,金满园1,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,金满园1,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,金满园2,阿根廷,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,金满园2,巴西,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
获取声誉辅助信息,金满园2,墨西哥,失败：未找到匹配的浏览器店铺/站点配置,2026-09-25 03:26:57
