任务类型,店铺名,站点,状态,记录时间
获取声誉信息,龙吟虎啸,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:09
获取声誉信息,龙,墨西哥,失败：页面元素等待超时,2026-08-24 13:30:45
获取声誉信息,龙,阿根廷,失败：页面元素等待超时,2026-08-24 13:30:45
获取声誉信息,六六大顺,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:20
获取声誉信息,六六大顺,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:20
获取声誉信息,六六大顺,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:20
获取声誉信息,vngbjkk,墨西哥,失败：页面元素等待超时,2026-08-24 13:30:37
获取声誉信息,腾,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:32
获取声誉信息,腾,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:32
获取声誉信息,旺财狗,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:41
获取声誉信息,旺财狗,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:41
获取声誉信息,旺财狗,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:41
获取声誉信息,梁山好汉333,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:49
获取声誉信息,梁山好汉333,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:49
获取声誉信息,招财猫,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:56
获取声誉信息,招财猫,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:56
获取声誉信息,招财猫,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:33:56
获取声誉信息,马到成功,墨西哥,失败：页面元素等待超时,2026-08-24 13:31:16
获取声誉信息,马到成功,阿根廷,失败：页面元素等待超时,2026-08-24 13:31:16
获取声誉信息,杨柳依依1,墨西哥,失败：页面元素等待超时,2026-08-24 13:31:32
获取声誉信息,杨柳依依1,巴西,失败：页面元素等待超时,2026-08-24 13:31:32
获取声誉信息,梁山好汉111,墨西哥,失败：页面元素等待超时,2026-08-24 13:31:48
获取声誉信息,梁山好汉111,巴西,失败：页面元素等待超时,2026-08-24 13:31:48
获取声誉信息,春暖花开,巴西,失败：页面元素等待超时,2026-08-24 13:32:03
获取声誉信息,春暖花开,阿根廷,失败：页面元素等待超时,2026-08-24 13:32:03
获取声誉信息,跃马扬鞭,墨西哥,失败：页面元素等待超时,2026-08-24 13:32:19
获取声誉信息,跃马扬鞭,巴西,失败：页面元素等待超时,2026-08-24 13:32:19
获取声誉信息,跃马扬鞭,智利,失败：页面元素等待超时,2026-08-24 13:32:19
获取声誉信息,跃马扬鞭,阿根廷,失败：页面元素等待超时,2026-08-24 13:32:19
获取声誉信息,跃马扬鞭,乌拉圭,失败：页面元素等待超时,2026-08-24 13:32:19
获取声誉信息,大展宏图,墨西哥,失败：页面元素等待超时,2026-08-24 13:32:35
获取声誉信息,大展宏图,巴西,失败：页面元素等待超时,2026-08-24 13:32:35
获取声誉信息,大展宏图,阿根廷,失败：页面元素等待超时,2026-08-24 13:32:35
获取声誉信息,龙马精神,墨西哥,失败：页面元素等待超时,2026-08-24 13:32:50
获取声誉信息,龙马精神,巴西,失败：页面元素等待超时,2026-08-24 13:32:50
获取声誉信息,龙马精神,阿根廷,失败：页面元素等待超时,2026-08-24 13:32:50
获取声誉信息,龙凤呈祥,墨西哥,失败：页面元素等待超时,2026-08-24 13:33:06
获取声誉信息,龙凤呈祥,巴西,失败：页面元素等待超时,2026-08-24 13:33:06
获取声誉信息,龙凤呈祥,阿根廷,失败：页面元素等待超时,2026-08-24 13:33:06
获取声誉信息,四季如春,墨西哥,失败：页面元素等待超时,2026-08-24 13:33:22
获取声誉信息,四季如春,巴西,失败：页面元素等待超时,2026-08-24 13:33:22
获取声誉信息,四季如春,阿根廷,失败：页面元素等待超时,2026-08-24 13:33:22
获取声誉信息,飞黄腾达2,墨西哥,失败：页面元素等待超时,2026-08-24 13:33:38
获取声誉信息,飞黄腾达2,巴西,失败：页面元素等待超时,2026-08-24 13:33:38
获取声誉信息,飞黄腾达2,阿根廷,失败：页面元素等待超时,2026-08-24 13:33:38
获取声誉信息,健步如飞3,墨西哥,失败：页面元素等待超时,2026-08-24 13:35:43
获取声誉信息,健步如飞3,巴西,失败：页面元素等待超时,2026-08-24 13:35:43
获取声誉信息,健步如飞3,阿根廷,失败：页面元素等待超时,2026-08-24 13:35:43
获取声誉信息,飞黄腾达5,墨西哥,失败：页面元素等待超时,2026-08-24 13:35:12
获取声誉信息,飞黄腾达5,巴西,失败：页面元素等待超时,2026-08-24 13:35:12
获取声誉信息,飞黄腾达5,阿根廷,失败：页面元素等待超时,2026-08-24 13:35:12
获取声誉信息,龙争虎斗,巴西,失败：页面元素等待超时,2026-08-24 13:34:01
获取声誉信息,鸿运当头,墨西哥,失败：页面元素等待超时,2026-08-24 13:34:17
获取声誉信息,鸿运当头,阿根廷,失败：页面元素等待超时,2026-08-24 13:34:17
获取声誉信息,飞黄腾达3,墨西哥,失败：页面元素等待超时,2026-08-24 13:34:33
获取声誉信息,飞黄腾达3,巴西,失败：页面元素等待超时,2026-08-24 13:34:33
获取声誉信息,飞黄腾达3,阿根廷,失败：页面元素等待超时,2026-08-24 13:34:33
获取声誉信息,钱程似锦4,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:37:40
获取声誉信息,钱程似锦4,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:37:40
获取声誉信息,钱途无量,墨西哥,失败：页面元素等待超时,2026-08-24 13:34:56
获取声誉信息,钱途无量,巴西,失败：页面元素等待超时,2026-08-24 13:34:56
获取声誉信息,钱途无量,阿根廷,失败：页面元素等待超时,2026-08-24 13:34:56
获取声誉信息,健步如飞,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:38:04
获取声誉信息,健步如飞,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:38:04
获取声誉信息,健步如飞,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:38:04
获取声誉信息,张健1,墨西哥,失败：页面元素等待超时,2026-08-24 13:35:27
获取声誉信息,张健1,巴西,失败：页面元素等待超时,2026-08-24 13:35:27
获取声誉信息,张健1,阿根廷,失败：页面元素等待超时,2026-08-24 13:35:27
获取声誉信息,健步如飞1,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:38:33
获取声誉信息,健步如飞1,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:38:33
获取声誉信息,健步如飞2,墨西哥,失败：页面元素等待超时,2026-08-24 13:36:54
获取声誉信息,健步如飞2,巴西,失败：页面元素等待超时,2026-08-24 13:36:54
获取声誉信息,健步如飞2,阿根廷,失败：页面元素等待超时,2026-08-24 13:36:54
获取声誉信息,张健3,墨西哥,失败：页面元素等待超时,2026-08-24 13:35:59
获取声誉信息,张健3,巴西,失败：页面元素等待超时,2026-08-24 13:35:59
获取声誉信息,张健3,阿根廷,失败：页面元素等待超时,2026-08-24 13:35:59
获取声誉信息,健步如飞（fti）,墨西哥,失败：页面元素等待超时,2026-08-24 13:36:15
获取声誉信息,健步如飞（fti）,巴西,失败：页面元素等待超时,2026-08-24 13:36:15
获取声誉信息,健步如飞（fti）,智利,失败：页面元素等待超时,2026-08-24 13:36:15
获取声誉信息,健步如飞（fti）,阿根廷,失败：页面元素等待超时,2026-08-24 13:36:15
获取声誉信息,健步如飞（fti）,乌拉圭,失败：页面元素等待超时,2026-08-24 13:36:15
获取声誉信息,健步如飞（fti）,哥伦比亚,失败：页面元素等待超时,2026-08-24 13:36:15
获取声誉信息,杨柳依依2,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:39:20
获取声誉信息,杨柳依依2,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:39:20
获取声誉信息,金光闪闪,墨西哥,失败：页面元素等待超时,2026-08-24 13:36:30
获取声誉信息,金光闪闪,巴西,失败：页面元素等待超时,2026-08-24 13:36:30
获取声誉信息,金光闪闪,阿根廷,失败：页面元素等待超时,2026-08-24 13:36:30
获取声誉信息,功成名就,墨西哥,失败：页面元素等待超时,2026-08-24 13:38:20
获取声誉信息,功成名就,巴西,失败：页面元素等待超时,2026-08-24 13:38:20
获取声誉信息,功成名就,阿根廷,失败：页面元素等待超时,2026-08-24 13:38:20
获取声誉信息,顺财羊,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:39:46
获取声誉信息,顺财羊,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:39:46
获取声誉信息,顺财羊,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:39:46
获取声誉信息,梁山好汉666,墨西哥,失败：页面元素等待超时,2026-08-24 13:38:52
获取声誉信息,梁山好汉666,巴西,失败：页面元素等待超时,2026-08-24 13:38:52
获取声誉信息,聚财鼠,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:39:56
获取声誉信息,聚财鼠,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:39:56
获取声誉信息,杨雨萌5,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:40:02
获取声誉信息,杨雨萌5,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:40:02
获取声誉信息,杨雨萌3,墨西哥,失败：页面元素等待超时,2026-08-24 13:37:17
获取声誉信息,杨雨萌3,巴西,失败：页面元素等待超时,2026-08-24 13:37:17
获取声誉信息,杨雨萌10,墨西哥,失败：页面元素等待超时,2026-08-24 13:37:33
获取声誉信息,杨雨萌10,巴西,失败：页面元素等待超时,2026-08-24 13:37:33
获取声誉信息,杨雨萌11,墨西哥,失败：页面元素等待超时,2026-08-24 13:37:49
获取声誉信息,杨雨萌11,巴西,失败：页面元素等待超时,2026-08-24 13:37:49
获取声誉信息,杨雨萌12,墨西哥,失败：页面元素等待超时,2026-08-24 13:38:05
获取声誉信息,杨雨萌12,巴西,失败：页面元素等待超时,2026-08-24 13:38:05
获取声誉信息,高风亮节,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:41:12
获取声誉信息,高风亮节,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:41:12
获取声誉信息,钱程似锦5,墨西哥,失败：页面元素等待超时,2026-08-24 13:38:36
获取声誉信息,钱程似锦5,巴西,失败：页面元素等待超时,2026-08-24 13:38:36
获取声誉信息,杨雨萌6,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:41:44
获取声誉信息,杨雨萌6,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:41:44
获取声誉信息,杨雨萌8,墨西哥,失败：页面元素等待超时,2026-08-24 13:39:07
获取声誉信息,杨雨萌8,巴西,失败：页面元素等待超时,2026-08-24 13:39:07
获取声誉信息,杨雨萌9,墨西哥,失败：页面元素等待超时,2026-08-24 13:39:23
获取声誉信息,杨雨萌9,巴西,失败：页面元素等待超时,2026-08-24 13:39:23
获取声誉信息,金玉满堂（fti）,墨西哥,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:42:31
获取声誉信息,金玉满堂（fti）,巴西,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:42:31
获取声誉信息,金玉满堂（fti）,阿根廷,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:42:31
获取声誉信息,金玉满堂（fti）,智利,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:42:31
获取声誉信息,金玉满堂（fti）,哥伦比亚,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:42:31
获取声誉信息,金玉满堂（fti）,乌拉圭,失败：等待 BitBrowser open 接口并发槽位超时：180 秒,2026-08-24 13:42:31
获取声誉信息,发财猪,墨西哥,失败：页面元素等待超时,2026-08-24 13:39:47
获取声誉信息,发财猪,巴西,失败：页面元素等待超时,2026-08-24 13:39:47
获取声誉信息,张健5,墨西哥,失败：页面元素等待超时,2026-08-24 13:40:50
获取声誉信息,张健5,巴西,失败：页面元素等待超时,2026-08-24 13:40:50
获取声誉信息,张健5,阿根廷,失败：页面元素等待超时,2026-08-24 13:40:50
获取声誉信息,杨雨萌7,墨西哥,失败：页面元素等待超时,2026-08-24 13:40:10
获取声誉信息,杨雨萌7,巴西,失败：页面元素等待超时,2026-08-24 13:40:10
获取声誉信息,流光溢彩,墨西哥,失败：页面元素等待超时,2026-08-24 13:40:26
获取声誉信息,流光溢彩,巴西,失败：页面元素等待超时,2026-08-24 13:40:26
获取声誉信息,虎虎生威（fti）,墨西哥,失败：页面元素等待超时,2026-08-24 13:40:42
获取声誉信息,虎虎生威（fti）,巴西,失败：页面元素等待超时,2026-08-24 13:40:42
获取声誉信息,虎虎生威（fti）,智利,失败：页面元素等待超时,2026-08-24 13:40:42
获取声誉信息,虎虎生威（fti）,阿根廷,失败：页面元素等待超时,2026-08-24 13:40:42
获取声誉信息,虎虎生威（fti）,乌拉圭,失败：页面元素等待超时,2026-08-24 13:40:42
获取声誉信息,虎虎生威（fti）,哥伦比亚,失败：页面元素等待超时,2026-08-24 13:40:42
获取声誉信息,顺风顺水(fti),墨西哥,失败：页面元素等待超时,2026-08-24 13:42:00
获取声誉信息,顺风顺水(fti),巴西,失败：页面元素等待超时,2026-08-24 13:42:00
获取声誉信息,顺风顺水(fti),智利,失败：页面元素等待超时,2026-08-24 13:42:00
获取声誉信息,顺风顺水(fti),阿根廷,失败：页面元素等待超时,2026-08-24 13:42:00
获取声誉信息,顺风顺水(fti),乌拉圭,失败：页面元素等待超时,2026-08-24 13:42:00
获取声誉信息,顺风顺水(fti),哥伦比亚,失败：页面元素等待超时,2026-08-24 13:42:00
获取声誉信息,张健2,墨西哥,失败：页面元素等待超时,2026-08-24 13:41:05
获取声誉信息,张健2,巴西,失败：页面元素等待超时,2026-08-24 13:41:05
获取声誉信息,张健2,阿根廷,失败：页面元素等待超时,2026-08-24 13:41:05
获取声誉信息,高人一等,墨西哥,失败：页面元素等待超时,2026-08-24 13:41:21
获取声誉信息,高人一等,巴西,失败：页面元素等待超时,2026-08-24 13:41:21
获取声誉信息,高人一等,阿根廷,失败：页面元素等待超时,2026-08-24 13:41:21
获取声誉信息,来财马,墨西哥,失败：页面元素等待超时,2026-08-24 13:41:37
获取声誉信息,来财马,巴西,失败：页面元素等待超时,2026-08-24 13:41:37
获取声誉信息,来财马,阿根廷,失败：页面元素等待超时,2026-08-24 13:41:37
