任务类型,店铺名,站点,状态,记录时间
获取声誉辅助信息,杨柳依依2,墨西哥,失败：页面元素等待超时,2026-09-20 14:26:03
获取声誉辅助信息,健步如飞1,阿根廷,失败：访问限频,2026-09-20 14:11:43
获取声誉辅助信息,健步如飞1,巴西,失败：访问限频,2026-09-20 14:20:26
获取声誉辅助信息,健步如飞1,墨西哥,失败：访问限频,2026-09-20 14:26:42
获取声誉辅助信息,光彩夺目,阿根廷,失败：访问限频,2026-09-20 14:11:40
获取声誉辅助信息,光彩夺目,巴西,失败：访问限频,2026-09-20 14:20:23
获取声誉辅助信息,光彩夺目,墨西哥,失败：访问限频,2026-09-20 14:26:45
获取声誉辅助信息,一跃千里,阿根廷,失败：站点切换失败,2026-09-20 14:12:10
获取声誉辅助信息,一跃千里,巴西,失败：访问限频,2026-09-20 14:20:26
获取声誉辅助信息,一跃千里,墨西哥,失败：访问限频,2026-09-20 14:26:45
获取声誉辅助信息,大展宏图,阿根廷,失败：站点切换失败,2026-09-20 14:19:43
获取声誉辅助信息,大展宏图,智利,"失败：大展宏图 打开美客多业务页失败：Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessio",2026-09-21 01:23:01
获取声誉辅助信息,流光溢彩,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:05
获取声誉辅助信息,流光溢彩,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:05
获取声誉辅助信息,流光溢彩,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:05
获取声誉辅助信息,健步如飞2,阿根廷,失败：页面结构不匹配,2026-09-20 14:11:15
获取声誉辅助信息,健步如飞2,巴西,失败：访问限频,2026-09-20 14:19:19
获取声誉辅助信息,健步如飞2,墨西哥,失败：站点切换失败,2026-09-21 01:23:04
获取声誉辅助信息,健步如飞,阿根廷,失败：页面结构不匹配,2026-09-20 14:11:12
获取声誉辅助信息,健步如飞,巴西,失败：站点切换失败,2026-09-20 14:20:11
获取声誉辅助信息,健步如飞,墨西哥,失败：站点切换失败,2026-09-21 01:23:04
获取声誉辅助信息,王碟1,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:07
获取声誉辅助信息,王碟1,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:07
获取声誉辅助信息,王碟1,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:07
获取声誉辅助信息,王碟2,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:08
获取声誉辅助信息,王碟2,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:08
获取声誉辅助信息,王碟2,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:08
获取声誉辅助信息,策马奔腾,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:08
获取声誉辅助信息,策马奔腾,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:08
获取声誉辅助信息,策马奔腾,智利,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:08
获取声誉辅助信息,策马奔腾,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:08
获取声誉辅助信息,刘威豪2,阿根廷,失败：页面结构不匹配,2026-09-20 14:11:32
获取声誉辅助信息,刘威豪2,巴西,失败：访问限频,2026-09-20 14:20:24
获取声誉辅助信息,刘威豪2,墨西哥,失败：站点切换失败,2026-09-21 01:23:04
获取声誉辅助信息,聚财鼠,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:09
获取声誉辅助信息,聚财鼠,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:09
获取声誉辅助信息,聚财鼠,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:09
获取声誉辅助信息,腾,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:10
获取声誉辅助信息,腾,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:10
获取声誉辅助信息,腾,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:10
获取声誉辅助信息,蒋学斌2,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:10
获取声誉辅助信息,蒋学斌2,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:10
获取声誉辅助信息,蒋学斌3,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:11
获取声誉辅助信息,蒋学斌3,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:11
获取声誉辅助信息,蒋学斌4,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:12
获取声誉辅助信息,蒋学斌4,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:12
获取声誉辅助信息,蓝海峰2,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:12
获取声誉辅助信息,蓝海峰2,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:12
获取声誉辅助信息,蓝海峰2,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:12
获取声誉辅助信息,虎,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:13
获取声誉辅助信息,虎,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:13
获取声誉辅助信息,虎,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:13
获取声誉辅助信息,虎虎生威fti,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:14
获取声誉辅助信息,虎虎生威fti,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:14
获取声誉辅助信息,虎虎生威fti,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:14
获取声誉辅助信息,跃马扬鞭fti,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:14
获取声誉辅助信息,跃马扬鞭fti,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:14
获取声誉辅助信息,跃马扬鞭fti,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:14
获取声誉辅助信息,遥遥领先10号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:15
获取声誉辅助信息,遥遥领先10号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:15
获取声誉辅助信息,遥遥领先13号店,巴西,跳过：窗口被其他任务占用,2026-09-21 01:23:15
获取声誉辅助信息,遥遥领先13号店,墨西哥,跳过：窗口被其他任务占用,2026-09-21 01:23:15
获取声誉辅助信息,遥遥领先11号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:16
获取声誉辅助信息,遥遥领先11号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:16
获取声誉辅助信息,遥遥领先12号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:16
获取声誉辅助信息,遥遥领先12号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:16
获取声誉辅助信息,遥遥领先14号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:17
获取声誉辅助信息,遥遥领先14号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:17
获取声誉辅助信息,遥遥领先1号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:18
获取声誉辅助信息,遥遥领先1号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:18
获取声誉辅助信息,遥遥领先2号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:18
获取声誉辅助信息,遥遥领先2号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:18
获取声誉辅助信息,遥遥领先3号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:20
获取声誉辅助信息,遥遥领先3号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:20
获取声誉辅助信息,遥遥领先4号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:20
获取声誉辅助信息,遥遥领先4号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:20
获取声誉辅助信息,遥遥领先5号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:21
获取声誉辅助信息,遥遥领先5号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:21
获取声誉辅助信息,遥遥领先6号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:22
获取声誉辅助信息,遥遥领先6号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:22
获取声誉辅助信息,遥遥领先7号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:22
获取声誉辅助信息,遥遥领先7号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:22
获取声誉辅助信息,遥遥领先8号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:23
获取声誉辅助信息,遥遥领先8号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:23
获取声誉辅助信息,遥遥领先9号店,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:24
获取声誉辅助信息,遥遥领先9号店,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:24
获取声誉辅助信息,郭兆亿4,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:24
获取声誉辅助信息,郭兆亿4,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:24
获取声誉辅助信息,金光闪闪,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:25
获取声誉辅助信息,金光闪闪,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:25
获取声誉辅助信息,金光闪闪,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:25
获取声誉辅助信息,金满园555,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:26
获取声誉辅助信息,金满园555,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:26
获取声誉辅助信息,金满园555,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:26
获取声誉辅助信息,钱程似锦2,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:27
获取声誉辅助信息,钱程似锦2,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:27
获取声誉辅助信息,钱程似锦2,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:27
获取声誉辅助信息,钱程似锦3,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:28
获取声誉辅助信息,钱程似锦3,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:28
获取声誉辅助信息,钱程似锦3,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:28
获取声誉辅助信息,蒋学斌1,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:28
获取声誉辅助信息,蒋学斌1,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:28
获取声誉辅助信息,刘威豪1,阿根廷,失败：页面结构不匹配,2026-09-20 14:17:32
获取声誉辅助信息,刘威豪1,巴西,失败：站点切换失败,2026-09-20 14:26:24
获取声誉辅助信息,刘威豪1,墨西哥,"失败：刘威豪1 打开美客多业务页失败：Message: invalid session id; For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#invalidsessio",2026-09-21 01:23:26
获取声誉辅助信息,钱程似锦4,阿根廷,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:29
获取声誉辅助信息,钱程似锦4,巴西,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:29
获取声誉辅助信息,钱程似锦4,墨西哥,"失败：HTTPConnectionPool(host='127.0.0.1', port=54345): Max retries exceeded with url: /browser/open (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=54345): Faile",2026-09-21 01:23:29
