任务类型,店铺名,站点,状态,记录时间
获取声誉信息,腾,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-13 11:29:03
获取声誉信息,腾,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-13 11:29:03
获取声誉信息,马到成功,墨西哥,失败：登录失效,2026-08-13 11:01:36
获取声誉信息,马到成功,阿根廷,失败：登录失效,2026-08-13 11:01:46
获取声誉信息,健步如飞,墨西哥,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-13 11:29:14
获取声誉信息,健步如飞,巴西,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-13 11:29:14
获取声誉信息,健步如飞,阿根廷,"失败：打开比特浏览器窗口失败，已重试 3 次，最后返回：{'success': False, 'msg': '浏览器正在打开中'}",2026-08-13 11:29:14
获取声誉信息,春暖花开,巴西,失败：登录失效,2026-08-13 11:29:49
获取声誉信息,春暖花开,阿根廷,失败：登录失效,2026-08-13 11:29:59
获取声誉信息,飞黄腾达3,墨西哥,失败：登录失效,2026-08-13 11:30:39
获取声誉信息,飞黄腾达3,巴西,失败：登录失效,2026-08-13 11:30:49
获取声誉信息,飞黄腾达3,阿根廷,失败：登录失效,2026-08-13 11:30:49
获取声誉信息,钱程似锦2,墨西哥,失败：登录失效,2026-08-13 11:30:16
获取声誉信息,钱程似锦2,巴西,失败：登录失效,2026-08-13 11:30:26
获取声誉信息,钱程似锦2,阿根廷,失败：登录失效,2026-08-13 11:30:26
获取声誉信息,龙凤呈祥,墨西哥,失败：登录失效,2026-08-13 11:30:57
获取声誉信息,龙凤呈祥,巴西,失败：登录失效,2026-08-13 11:31:07
获取声誉信息,龙凤呈祥,阿根廷,失败：登录失效,2026-08-13 11:31:07
获取声誉信息,金光闪闪,墨西哥,失败：登录失效,2026-08-13 11:31:57
获取声誉信息,金光闪闪,巴西,失败：登录失效,2026-08-13 11:32:07
获取声誉信息,金光闪闪,阿根廷,失败：登录失效,2026-08-13 11:32:07
获取声誉信息,杨雨萌3,墨西哥,失败：窗口ID不存在,2026-08-13 11:06:49
获取声誉信息,杨雨萌3,巴西,失败：窗口ID不存在,2026-08-13 11:06:49
获取声誉信息,高人一等,墨西哥,失败：登录失效,2026-08-13 11:32:28
获取声誉信息,高人一等,巴西,失败：登录失效,2026-08-13 11:32:38
获取声誉信息,高人一等,阿根廷,失败：登录失效,2026-08-13 11:32:38
